"","filename","site","elevation","aspect","plot","day.night","redo","measurement","camb","tav","pav","flux_value_original","rsqd","aic_lm","c_prime_min","c_prime_max","comment","extra_info","flux","pairID","flag","flux_value"
"86","raw_data/LI7500/All_sites/1_2000_west_4_day_resp.txt",1,2000,"west",4,"day",NA,"resp",412294963426989,201994208333333,799912224877451,"-3.1634253320482","0.846312219788427",811878824188041,419463502886763,429399142621616,NA,NA,"ER","1_west_4_day_ER","okay","-3.1634253320482"
"87","raw_data/LI7500/All_sites/1_2000_west_4_night_resp.txt",1,2000,"west",4,"night",NA,"resp",424808639363792,109349763358675,799367109991855,"-9.55456532538425","0.986662211181103",211954170987415,441792557526468,471007728650377,NA,NA,"ER","1_west_4_night_ER","okay","-9.55456532538425"
"88","raw_data/LI7500/All_sites/1_2000_west_5_day_resp.txt",1,2000,"west",5,"day",NA,"resp",414784317443956,193862892138599,799832481743666,"-4.32819682743589","0.9649558597415",562674971687453,413180727268156,426287305583046,NA,NA,"ER","1_west_5_day_ER","okay","-4.32819682743589"
"89","raw_data/LI7500/All_sites/1_2000_west_5_night_resp.txt",1,2000,"west",5,"night",NA,"resp",419557214154518,109177672204333,799330442744926,"-3.30532263845458","0.953556532810688",-160350544459353,435342598013621,44495229151167,NA,NA,"ER","1_west_5_night_ER","okay","-3.30532263845458"
"90","raw_data/LI7500/All_sites/2_2200_east_1_day_resp.txt",2,2200,"east",1,"day",NA,"resp",409924666224024,218813584428008,787589640147929,"-8.59048103653081","0.969043362725157",726929577793029,40645770920017,43664292433204,NA,NA,"ER","2_east_1_day_ER","okay","-8.59048103653081"
"91","raw_data/LI7500/All_sites/2_2200_east_1_night_redo_resp.txt",2,2200,"east",1,"night","redo","resp",445396783370671,134570462199083,784085012660649,"-2.09248269473486","0.630977540237745",-414002819696889,444727733282844,45206753144634,NA,NA,"ER","2_east_1_night_ER","okay","-2.09248269473486"
"92","raw_data/LI7500/All_sites/2_2200_east_1_night_resp.txt",2,2200,"east",1,"night",NA,"resp",443454336772898,134817907421875,784111058014113,"3.56324071959863","0.809867896161896",-43852699143893,468787627540921,481943950247941,"should not be positive","Keep the redo","ER","2_east_1_night_ER","discard_this_keep_other_reading",NA
"93","raw_data/LI7500/All_sites/2_2200_east_2_day_resp.txt",2,2200,"east",2,"day",NA,"resp",416204112951513,231108676880368,787725604899563,"-9.65110959254136","0.96631646851159",552600140418316,402026519001975,432897367952545,NA,NA,"ER","2_east_2_day_ER","okay","-9.65110959254136"
"94","raw_data/LI7500/All_sites/2_2200_east_2_night_redo_resp.txt",2,2200,"east",2,"night","redo","resp",440767586704529,135463514873375,784001784735676,"-2.07755935304418","0.780352568510428",-320064833533578,438687853659183,447497823179627,NA,NA,"ER","2_east_2_night_ER","okay","-2.07755935304418"
"95","raw_data/LI7500/All_sites/2_2200_east_2_night_resp.txt",2,2200,"east",2,"night",NA,"resp",484651763253506,135808879426179,78394781045601,"8.1315848678228","0.9859769477433",-837182771915373,46019773614084,485243066112908,"should not be positive","Keep the redo","ER","2_east_2_night_ER","discard_this_keep_other_reading",NA
"96","raw_data/LI7500/All_sites/2_2200_east_3_day_resp.txt",2,2200,"east",3,"day",NA,"resp",410606330695107,20122989379085,787725851493931,"-9.13303233058021","0.936569595794337",854500109510236,410241884617737,437910326256609,NA,NA,"ER","2_east_3_day_ER","okay","-9.13303233058021"
"97","raw_data/LI7500/All_sites/2_2200_east_3_night_resp.txt",2,2200,"east",3,"night",NA,"resp",438617740638612,13601338882366,783849165474389,"-2.57351651842543","0.867396848262808",596962691350382,440152016559828,448139944129638,NA,NA,"ER","2_east_3_night_ER","okay","-2.57351651842543"
"98","raw_data/LI7500/All_sites/2_2200_east_4_day_resp.txt",2,2200,"east",4,"day",NA,"resp",409451009184824,198945486012129,787724242485946,"-7.1362405780127","0.921159489501116",687300126448871,398971063253413,421079185670836,NA,NA,"ER","2_east_4_day_ER","okay","-7.1362405780127"
"99","raw_data/LI7500/All_sites/2_2200_east_4_night_resp.txt",2,2200,"east",4,"night",NA,"resp",438173461872562,137413975559434,783816329739527,"-1.31820130393193","0.396108875430886",405004550577847,436606593496371,442817959944405,NA,NA,"ER","2_east_4_night_ER","okay","-1.31820130393193"
"100","raw_data/LI7500/All_sites/2_2200_east_5_day_resp.txt",2,2200,"east",5,"day",NA,"resp",40388600694257,198400353206507,787791132048525,"-3.42935413688612","0.773145904824786",989190523574066,413557750819332,429052906135969,NA,NA,"ER","2_east_5_day_ER","okay","-3.42935413688612"
"101","raw_data/LI7500/All_sites/2_2200_east_5_night_resp.txt",2,2200,"east",5,"night",NA,"resp",436625981224675,137956029105466,783845014806634,"-2.71084570623338","0.880819750626803",-215088647369761,437332375525379,446050788884285,NA,NA,"ER","2_east_5_night_ER","okay","-2.71084570623338"
"102","raw_data/LI7500/All_sites/2_2200_west_1_day_resp.txt",2,2200,"west",1,"day",NA,"resp",413541274394425,23241713829951,78666258310361,"-2.13383867852702","0.760766133799931",235748394024024,428930007467033,436721814788139,NA,NA,"ER","2_west_1_day_ER","okay","-2.13383867852702"
"103","raw_data/LI7500/All_sites/2_2200_west_1_night_resp.txt",2,2200,"west",1,"night",NA,"resp",468339537222036,132091760567297,784791057459677,"-28.5455484835373","0.83911322376387",123571894184872,469531990445109,533590168933504,NA,NA,"ER","2_west_1_night_ER","okay","-28.5455484835373"
"104","raw_data/LI7500/All_sites/2_2200_west_2_day_resp.txt",2,2200,"west",2,"day",NA,"resp",42494483068673,24370102425505,787021180189394,"-5.73107166579275","0.725617156279073",780233507452971,420451377727199,438127458742545,NA,NA,"ER","2_west_2_day_ER","okay","-5.73107166579275"
"105","raw_data/LI7500/All_sites/2_2200_west_2_night_resp.txt",2,2200,"west",2,"night",NA,"resp",444474097227095,132649899395918,784805864261224,"-5.44457018578182","0.91103830289089",499633779748167,443838255873664,461020996680003,NA,NA,"ER","2_west_2_night_ER","okay","-5.44457018578182"
"106","raw_data/LI7500/All_sites/2_2200_west_3_day_resp.txt",2,2200,"west",3,"day",NA,"resp",408766319361091,249924096424287,78664886413623,"-10.3519435630763","0.796828913751524",915000549306556,410225816211798,445302912835501,NA,NA,"ER","2_west_3_day_ER","okay","-10.3519435630763"
"107","raw_data/LI7500/All_sites/2_2200_west_3_night_resp.txt",2,2200,"west",3,"night",NA,"resp",465064592255836,132941145685139,784689423097601,"-4.4561974797179","0.801275924057548",423462044176797,440760911980339,456029316643733,NA,NA,"ER","2_west_3_night_ER","okay","-4.4561974797179"
"108","raw_data/LI7500/All_sites/2_2200_west_4_day_resp.txt",2,2200,"west",4,"day",NA,"resp",415578716915421,251140233162797,78650998247784,"-5.5463808638596","0.931078435766493",256745687456347,416579334011974,432552816567354,NA,NA,"ER","2_west_4_day_ER","okay","-5.5463808638596"
"109","raw_data/LI7500/All_sites/2_2200_west_4_night_resp.txt",2,2200,"west",4,"night",NA,"resp",459250649667743,1339132138,7845033931,"-3.6582922635908","0.93229628150357",129722086668718,458828964601611,471015792483803,NA,NA,"ER","2_west_4_night_ER","okay","-3.6582922635908"
"110","raw_data/LI7500/All_sites/2_2200_west_5_day_resp.txt",2,2200,"west",5,"day",NA,"resp",414866560266105,259912083248902,786594562732185,"-6.40652599584739","0.985578923697319",50426103496246,417287098093734,438666413915012,NA,NA,"ER","2_west_5_day_ER","okay","-6.40652599584739"
"111","raw_data/LI7500/All_sites/2_2200_west_5_night_resp.txt",2,2200,"west",5,"night",NA,"resp",454844111740456,133538463462322,784552252866366,"-3.83941706933247","0.800458734712364",149564066658777,456040539019417,468222144562294,NA,NA,"ER","2_west_5_night_ER","okay","-3.83941706933247"
"112","raw_data/LI7500/All_sites/3_2400_east_1_day_redo_resp.txt",3,2400,"east",1,"day","redo","resp",451640261750771,260668249603384,762756283712322,"-13.1567427457137","0.981923170874298",155500887888922,451098300444311,493267172460744,NA,NA,"ER","3_east_1_day_ER","okay","-13.1567427457137"
"113","raw_data/LI7500/All_sites/3_2400_east_1_day_resp.txt",3,2400,"east",1,"day",NA,"resp",458072451001093,26212693852311,762777827756379,"7.60118006168558","0.343408400704272",294034661995315,473804634862861,551561893564251,"should not be positive","Keep the redo","ER","3_east_1_day_ER","discard_this_keep_other_reading",NA
"114","raw_data/LI7500/All_sites/3_2400_east_1_night_resp.txt",3,2400,"east",1,"night",NA,"resp",415257187803615,105833843787998,763480056529099,"-3.57413295321799","0.773949197070051",362272083364098,433132295029263,444428645936312,NA,NA,"ER","3_east_1_night_ER","okay","-3.57413295321799"
"115","raw_data/LI7500/All_sites/3_2400_east_2_day_resp.txt",3,2400,"east",2,"day",NA,"resp",452170811936951,266233188917199,762837563677578,"-17.6668956086498","0.968173826410151",666097711511962,450613685891195,507018104633635,NA,NA,"ER","3_east_2_day_ER","okay","-17.6668956086498"
"116","raw_data/LI7500/All_sites/3_2400_east_2_night_resp.txt",3,2400,"east",2,"night",NA,"resp",440805130881991,104371606149004,763559607072969,"-5.73515458391296","0.992616456257327",-521853279675316,440193332317536,458639052875376,NA,NA,"ER","3_east_2_night_ER","okay","-5.73515458391296"
"117","raw_data/LI7500/All_sites/3_2400_east_3_day_resp.txt",3,2400,"east",3,"day",NA,"resp",453287404334139,267745976124885,763045624242424,"-11.7843401005128","0.946260972111704",178707021925379,456338465515198,496515906601424,NA,NA,"ER","3_east_3_day_ER","okay","-11.7843401005128"
"118","raw_data/LI7500/All_sites/3_2400_east_3_night_resp.txt",3,2400,"east",3,"night",NA,"resp",423646356598757,103042833495967,763607897471864,"-5.36582751492181","0.981053056804745",-393716555704797,452793575630355,469664053914213,NA,NA,"ER","3_east_3_night_ER","okay","-5.36582751492181"
"119","raw_data/LI7500/All_sites/3_2400_east_4_day_redo_resp.txt",3,2400,"east",4,"day","redo","resp",455868491679647,257459934910974,763004246169816,"-9.31652192384882","0.919316832323533",731919401575056,455155909056026,486655153258939,NA,NA,"ER","3_east_4_day_ER","high_aic_discard_this_keep_other_reading",NA
"120","raw_data/LI7500/All_sites/3_2400_east_4_day_resp.txt",3,2400,"east",4,"day",NA,"resp",452577282963567,257880510448842,763106528748391,"-4.73080898958879","0.7848981786311",97742886440511,474829764538429,491555292317279,NA,NA,"ER","3_east_4_day_ER","okay","-4.73080898958879"
"121","raw_data/LI7500/All_sites/3_2400_east_4_night_resp.txt",3,2400,"east",4,"night",NA,"resp",449509915946978,103676562693841,763649344040762,"-4.4489033452937","0.982749688451025",1961676892121,449135174297394,463269817565201,NA,NA,"ER","3_east_4_night_ER","okay","-4.4489033452937"
"122","raw_data/LI7500/All_sites/3_2400_east_5_day_resp.txt",3,2400,"east",5,"day",NA,"resp",415089983952746,200027030453979,762867407449338,"-5.45430037067845","0.90348278968338",110479644215199,427849033404383,447538400714779,NA,NA,"ER","3_east_5_day_ER","okay","-5.45430037067845"
"123","raw_data/LI7500/All_sites/3_2400_east_5_night_resp.txt",3,2400,"east",5,"night",NA,"resp",4347010514543,992739556593703,763312022140175,"-6.51371299307949","0.992247699965657",-251002628482738,449723168699629,470466987955578,NA,NA,"ER","3_east_5_night_ER","okay","-6.51371299307949"
"124","raw_data/LI7500/All_sites/3_2400_west_1_day_resp.txt",3,2400,"west",1,"day",NA,"resp",420439837015348,22682801506281,76217800625,"-3.20946038846135","0.836812071565815",564486956547009,42119021879759,432759243395352,NA,NA,"ER","3_west_1_day_ER","okay","-3.20946038846135"
"125","raw_data/LI7500/All_sites/3_2400_west_1_night_resp.txt",3,2400,"west",1,"night",NA,"resp",433123417135249,105935021150915,762661666825457,"-3.01313794382862","0.947520444987933",60620965640993,468464882296191,478739169536065,NA,NA,"ER","3_west_1_night_ER","okay","-3.01313794382862"
"126","raw_data/LI7500/All_sites/3_2400_west_2_day_resp.txt",3,2400,"west",2,"day",NA,"resp",424952951786192,223649766661881,762537312512654,"-3.30447680562702","0.782152229830831",756051930924064,430179107295907,442938279137625,NA,NA,"ER","3_west_2_day_ER","okay","-3.30447680562702"
"127","raw_data/LI7500/All_sites/3_2400_west_2_night_resp.txt",3,2400,"west",2,"night",NA,"resp",44796844297692,105655580749895,762630957373272,"-4.76558190504673","0.980745260678706",381444301946526,447617843822774,463154035952325,NA,NA,"ER","3_west_2_night_ER","okay","-4.76558190504673"
"128","raw_data/LI7500/All_sites/3_2400_west_3_day_resp.txt",3,2400,"west",3,"day",NA,"resp",419753370701551,22643452720659,762658736314033,"-4.09470574483733","0.827539977355672",376753437028047,429967483430583,444892978375579,NA,NA,"ER","3_west_3_day_ER","okay","-4.09470574483733"
"129","raw_data/LI7500/All_sites/3_2400_west_3_night_resp.txt",3,2400,"west",3,"night",NA,"resp",430007851837189,103940724409449,76269242519685,"-1.87765627078166","0.962865424637539",984564174254036,455500503238796,462727112573506,NA,NA,"ER","3_west_3_night_ER","okay","-1.87765627078166"
"130","raw_data/LI7500/All_sites/3_2400_west_4_day_redo_resp.txt",3,2400,"west",4,"day","redo","resp",442385304721368,239374624429564,76071765914449,"-1.84358221007423","0.872353769191635",11099722831489,441881251243855,458730147944785,NA,NA,"ER","3_west_4_day_ER","okay","-1.84358221007423"
"131","raw_data/LI7500/All_sites/3_2400_west_4_day_resp.txt",3,2400,"west",4,"day",NA,"resp",419562485329714,224799042994277,762905035836004,"3.82399233990781","0.555963566842429",703260333107279,416936998811337,783113857801701,"should not be positive","Keep the redo","ER","3_west_4_day_ER","discard_this_keep_other_reading",NA
"132","raw_data/LI7500/All_sites/3_2400_west_4_night_resp.txt",3,2400,"west",4,"night",NA,"resp",46867912603535,103344488888683,762723083404441,"-4.94873026257332","0.98417764964231",-18805370909924,467998419740314,48418996434713,NA,NA,"ER","3_west_4_night_ER","okay","-4.94873026257332"
"133","raw_data/LI7500/All_sites/3_2400_west_5_day_resp.txt",3,2400,"west",5,"day",NA,"resp",40069232758647,231736881413628,763106371091924,"-5.8952520956603","0.609187594748264",10083540170931,43385166441886,462388985792297,NA,NA,"ER","3_west_5_day_ER","okay","-5.8952520956603"
"134","raw_data/LI7500/All_sites/3_2400_west_5_night_resp.txt",3,2400,"west",5,"night",NA,"resp",442791503259375,104017400995846,762856368545431,"-5.3789584475773","0.955381303221301",318557644694409,449517476106137,471253685734334,NA,NA,"ER","3_west_5_night_ER","okay","-5.3789584475773"
"135","raw_data/LI7500/All_sites/4_2600_east_1_day_resp.txt",4,2600,"east",1,"day",NA,"resp",420268271376213,238705488431065,748987609728094,"-3.941738694584","0.787912046875984",118207536695485,436733266608359,456359456833424,NA,NA,"ER","4_east_1_day_ER","okay","-3.941738694584"
"136","raw_data/LI7500/All_sites/4_2600_east_1_night_resp.txt",4,2600,"east",1,"night",NA,"resp",423841875637377,124217882279915,750514050513319,"-8.86939554094051","0.942944718056373",75761744432408,419955233426143,448595247239319,NA,NA,"ER","4_east_1_night_ER","okay","-8.86939554094051"
"137","raw_data/LI7500/All_sites/4_2600_east_2_day_resp.txt",4,2600,"east",2,"day",NA,"resp",415402712907307,244739365095628,748948557126594,"-10.4167981762791","0.775201591805046",108922654917048,412021723286667,450276341520217,NA,NA,"ER","4_east_2_day_ER","okay","-10.4167981762791"
"138","raw_data/LI7500/All_sites/4_2600_east_2_night_resp.txt",4,2600,"east",2,"night",NA,"resp",423001408590831,122363380536082,750436143587629,"-10.4915115965949","0.990495526662174",882061187978926,422848999913805,454780026014996,NA,NA,"ER","4_east_2_night_ER","okay","-10.4915115965949"
"139","raw_data/LI7500/All_sites/4_2600_east_3_day_resp.txt",4,2600,"east",3,"day",NA,"resp",416153677740592,230208766824847,749224511927486,"-11.2336963241994","0.923868239410893",109533152384047,415602129872567,450484297714126,NA,NA,"ER","4_east_3_day_ER","okay","-11.2336963241994"
"140","raw_data/LI7500/All_sites/4_2600_east_3_night_redo_resp.txt",4,2600,"east",3,"night","redo","resp",422620180447957,12479552859538,75049861236559,"-4.58458263116421","0.960401568403658",251048863379266,422245194288695,439709604109605,NA,NA,"ER","4_east_3_night_ER","okay","-4.58458263116421"
"141","raw_data/LI7500/All_sites/4_2600_east_3_night_resp.txt",4,2600,"east",3,"night",NA,"resp",422823975647837,NA,NA,NA,NA,NA,418976944325423,434604560491445,NA,NA,"ER","4_east_3_night_ER","high_aic_discard_this_keep_other_reading",NA
"142","raw_data/LI7500/All_sites/4_2600_east_4_day_resp.txt",4,2600,"east",4,"day",NA,"resp",412574555565425,238392808791185,749085361976022,"-12.982877116217","0.886610335046814",143967804270102,421421454587867,461080703930537,NA,NA,"ER","4_east_4_day_ER","okay","-12.982877116217"
"143","raw_data/LI7500/All_sites/4_2600_east_4_night_resp.txt",4,2600,"east",4,"night",NA,"resp",422879863140415,123078722462391,750476094341269,"-3.59963572233062","0.949766808338582",-964399103432807,422422148348003,434091786752302,NA,NA,"ER","4_east_4_night_ER","okay","-3.59963572233062"
"144","raw_data/LI7500/All_sites/4_2600_east_5_day_resp.txt",4,2600,"east",5,"day",NA,"resp",413216136347979,228533984131113,749145432479885,"-19.9251865948116","0.939618748151268",102069715639386,408991961207298,477148349216975,NA,NA,"ER","4_east_5_day_ER","okay","-19.9251865948116"
"145","raw_data/LI7500/All_sites/4_2600_east_5_night_resp.txt",4,2600,"east",5,"night",NA,"resp",417701799360874,120133857192478,750522570451551,"-2.1915666868778","0.737265055402729",100812480402267,415838852772279,426746872634047,NA,NA,"ER","4_east_5_night_ER","okay","-2.1915666868778"
"146","raw_data/LI7500/All_sites/4_2600_west_1_day_resp.txt",4,2600,"west",1,"day",NA,"resp",413775596068122,145487168490783,748425966104778,"-0.835495742128498","0.682831709138839",-333802102504568,406821368565048,41023383816025,NA,NA,"ER","4_west_1_day_ER","okay","-0.835495742128498"
"147","raw_data/LI7500/All_sites/4_2600_west_1_night_resp.txt",4,2600,"west",1,"night",NA,"resp",422258770316651,134739869767442,74972386503876,"-5.51097771011375","0.986190946927446",720401022259593,420665417114563,439164996141802,NA,NA,"ER","4_west_1_night_ER","okay","-5.51097771011375"
"148","raw_data/LI7500/All_sites/4_2600_west_2_day_resp.txt",4,2600,"west",2,"day",NA,"resp",406813098330738,161648625916422,748423792580312,"-1.07472570739189","0.625719231163092",354455439122448,404585190684543,40922941192137,NA,NA,"ER","4_west_2_day_ER","okay","-1.07472570739189"
"149","raw_data/LI7500/All_sites/4_2600_west_2_night_redo_resp.txt",4,2600,"west",2,"night","redo","resp",427673860804207,131866537391304,749879868766348,"-1.31427595667639","0.626909147133905",721336506093201,4267550453115,433524406887466,NA,NA,"ER","4_west_2_night_ER","okay","-1.31427595667639"
"150","raw_data/LI7500/All_sites/4_2600_west_3_day_resp.txt",4,2600,"west",3,"day",NA,"resp",407387655264354,160725740552519,748420822938883,"-2.60083965300261","0.845866702215949",519024130473158,405246905338532,421013325436899,NA,NA,"ER","4_west_3_day_ER","okay","-2.60083965300261"
"151","raw_data/LI7500/All_sites/4_2600_west_3_night_resp.txt",4,2600,"west",3,"night",NA,"resp",419969205860638,129098549855991,749855735825893,"-2.00240598535179","0.346016769964121",674008453811392,422031606300048,430358587935632,NA,NA,"ER","4_west_3_night_ER","okay","-2.00240598535179"
"152","raw_data/LI7500/All_sites/4_2600_west_4_day_resp.txt",4,2600,"west",4,"day",NA,"resp",406872185884327,18165427972561,748643037406191,"-5.26361288772992","0.851244549730758",848099336572262,405012476037811,42328523898242,NA,NA,"ER","4_west_4_day_ER","okay","-5.26361288772992"
"153","raw_data/LI7500/All_sites/4_2600_west_4_night_resp.txt",4,2600,"west",4,"night",NA,"resp",428671133555435,128147134774194,74993721525,"-1.1241764165215","0.482487796002456",766509377936111,428134955854442,433405352687273,NA,NA,"ER","4_west_4_night_ER","okay","-1.1241764165215"
"154","raw_data/LI7500/All_sites/4_2600_west_5_day_resp.txt",4,2600,"west",5,"day",NA,"resp",409828381208852,192560820785124,748606577210744,"-5.74906563866356","0.960035490873669",313744992643539,402641067138842,421042804653622,NA,NA,"ER","4_west_5_day_ER","okay","-5.74906563866356"
"155","raw_data/LI7500/All_sites/4_2600_west_5_night_resp.txt",4,2600,"west",5,"night",NA,"resp",422316283768265,128132646861971,749921688945757,"-4.14590428820395","0.709876262905805",186606351929591,422061546552244,43750422298418,NA,NA,"ER","4_west_5_night_ER","okay","-4.14590428820395"
"156","raw_data/LI7500/All_sites/5_2800_east_1_day_resp.txt",5,2800,"east",1,"day",NA,"resp",426851201461725,217548795254316,731348429250687,"-8.15371862980433","0.953320868837657",752814609053542,430189591908143,457656670949516,NA,NA,"ER","5_east_1_day_ER","okay","-8.15371862980433"
"157","raw_data/LI7500/All_sites/5_2800_east_1_night_resp.txt",5,2800,"east",1,"night",NA,"resp",43204197443155,103891921289011,731128154635458,"-5.28598731236241","0.902813534890274",236224388134265,430241086607496,449049444750344,NA,NA,"ER","5_east_1_night_ER","okay","-5.28598731236241"
"158","raw_data/LI7500/All_sites/5_2800_east_2_day_resp.txt",5,2800,"east",2,"day",NA,"resp",426892647005571,233359197846231,731264398525288,"-12.6778311960705","0.880061436021176",171606267103801,433400579513206,478676542198543,NA,NA,"ER","5_east_2_day_ER","okay","-12.6778311960705"
"159","raw_data/LI7500/All_sites/5_2800_east_2_night_resp.txt",5,2800,"east",2,"night",NA,"resp",450202548910927,105190141770528,731209061050387,"-1.58861612831235","0.806210050280924",-400114240040653,450038030179155,455793509984041,NA,NA,"ER","5_east_2_night_ER","okay","-1.58861612831235"
"160","raw_data/LI7500/All_sites/5_2800_east_3_day_resp.txt",5,2800,"east",3,"day",NA,"resp",438095465724678,23706751506265,731164256198347,"-9.66750310476634","0.95494273808332",16893843031068,437306311181071,468398912506128,NA,NA,"ER","5_east_3_day_ER","okay","-9.66750310476634"
"161","raw_data/LI7500/All_sites/5_2800_east_3_night_resp.txt",5,2800,"east",3,"night",NA,"resp",443814671542719,104610841079028,731246729621565,"-0.171732247300977","0.4567180171477",62985880914835,425233638673409,430373429106325,NA,NA,"ER","5_east_3_night_ER","okay","-0.171732247300977"
"162","raw_data/LI7500/All_sites/5_2800_east_4_day_resp.txt",5,2800,"east",4,"day",NA,"resp",427799763169635,212734569930556,731248399027778,"-4.8209736673985","0.959995874124988",-107800708310492,420275154733482,436223794929677,NA,NA,"ER","5_east_4_day_ER","okay","-4.8209736673985"
"163","raw_data/LI7500/All_sites/5_2800_east_4_night_resp.txt",5,2800,"east",4,"night",NA,"resp",434042709727568,104942858370043,731310448007516,"2.57135636228853","0.793428443329876",8235416955857,42655967660204,43445505896856,"should not be positive","Remove","ER","5_east_4_night_ER","increasing_ER",NA
"164","raw_data/LI7500/All_sites/5_2800_east_5_day_resp.txt",5,2800,"east",5,"day",NA,"resp",429423648202182,220065289681085,731211285065649,"-6.69873254626874","0.959089772845709",582332349337032,419751938876906,442596582997364,NA,NA,"ER","5_east_5_day_ER","okay","-6.69873254626874"
"165","raw_data/LI7500/All_sites/5_2800_east_5_night_resp.txt",5,2800,"east",5,"night",NA,"resp",407073565711062,103102446922487,731324966059051,"-2.03953801294714","0.713560830327634",239809751122642,418782923582012,4264130283491,NA,NA,"ER","5_east_5_night_ER","okay","-2.03953801294714"
"166","raw_data/LI7500/All_sites/5_2800_west_1_day_resp.txt",5,2800,"west",1,"day",NA,"resp",417969954514065,229337984166667,729760877083333,"-11.096734496585","0.988739250126562",130196587398266,413118626118871,4535684585499,NA,NA,"ER","5_west_1_day_ER","okay","-11.096734496585"
"167","raw_data/LI7500/All_sites/5_2800_west_1_night_resp.txt",5,2800,"west",1,"night",NA,"resp",409756345180075,102854490544499,729905472629427,"-3.98135872200881","0.974944383829705",-156887270045378,409512317131769,42215865415677,NA,NA,"ER","5_west_1_night_ER","okay","-3.98135872200881"
"168","raw_data/LI7500/All_sites/5_2800_west_2_day_resp.txt",5,2800,"west",2,"day",NA,"resp",421429501315521,214095874325157,729754533049838,"-5.59994635289941","0.757082844193746",830629729921339,419580881504089,443716153719332,NA,NA,"ER","5_west_2_day_ER","okay","-5.59994635289941"
"169","raw_data/LI7500/All_sites/5_2800_west_2_night_resp.txt",5,2800,"west",2,"night",NA,"resp",409178420008274,10835722986229,729993762063761,"-6.03875471730217","0.988746496951045",-110809024420319,408981628238342,427700490236053,NA,NA,"ER","5_west_2_night_ER","okay","-6.03875471730217"
"170","raw_data/LI7500/All_sites/5_2800_west_3_day_resp.txt",5,2800,"west",3,"day",NA,"resp",422951745096963,195527064484127,729898880952381,"-5.59138901139297","0.938918909765355",416407580451691,41882627510089,438678438280904,NA,NA,"ER","5_west_3_day_ER","okay","-5.59138901139297"
"171","raw_data/LI7500/All_sites/5_2800_west_3_night_resp.txt",5,2800,"west",3,"night",NA,"resp",415797691521177,109246119308943,730066257215447,"-1.25192362088193","0.329217086185646",146147580931422,414300044634201,42095091330297,NA,NA,"ER","5_west_3_night_ER","okay","-1.25192362088193"
"172","raw_data/LI7500/All_sites/5_2800_west_4_day_resp.txt",5,2800,"west",4,"day",NA,"resp",422081286996219,20530686214876,729921973884298,"-3.50372947925252","0.585235910519658",812819611502677,416532286036625,427986733110944,NA,NA,"ER","5_west_4_day_ER","okay","-3.50372947925252"
"173","raw_data/LI7500/All_sites/5_2800_west_4_night_resp.txt",5,2800,"west",4,"night",NA,"resp",416769706034857,110675926153026,730148082644628,"-2.0519809322152","0.571515393705515",249047925435478,41428239328811,424194110176021,NA,NA,"ER","5_west_4_night_ER","okay","-2.0519809322152"
"174","raw_data/LI7500/All_sites/5_2800_west_5_day_resp.txt",5,2800,"west",5,"day",NA,"resp",418076046552745,207808133123746,730116314122426,"-0.947106208593013","0.75017579017289",258075213206409,430252042099,438412049145321,NA,NA,"ER","5_west_5_day_ER","okay","-0.947106208593013"
"175","raw_data/LI7500/All_sites/5_2800_west_5_night_resp.txt",5,2800,"west",5,"night",NA,"resp",440830291559453,110892508304573,730182177200173,"-5.70858111613066","0.990670279352825",-947930221065675,408936177172189,426684593040556,NA,NA,"ER","5_west_5_night_ER","okay","-5.70858111613066"
